user,song,time,frequency,confidence,note,score
Earth,รักแรกพบ,44.85,152.31159981586305,0.85190046,D♯3,0.6342675481874647
Earth,รักแรกพบ,44.86,152.14288724881925,0.8420012,D♯3,0.6150803801292772
Earth,รักแรกพบ,44.87,150.9890200032611,0.832374,D3,0.5167186066443885
Earth,รักแรกพบ,44.88,149.6851534103612,0.82631856,D3,0.6668686754130043
Earth,รักแรกพบ,44.89,147.4067095246254,0.826653,D3,0.9324159664898054
Earth,รักแรกพบ,44.9,145.15192420664118,0.8183325,D3,0.8007220811574306
Earth,รักแรกพบ,44.91,142.72533409819246,0.62733054,D3,0.5088549885883101
Earth,รักแรกพบ,44.92,139.2339357916983,0.40318277,C♯3,0.9199116618401176
Earth,รักแรกพบ,44.93,145.745605072333,0.2451265,D3,0.8713862740422722
Earth,รักแรกพบ,44.94,147.3824536424967,0.22278889,D3,0.9352649592190481
Earth,รักแรกพบ,44.95,148.80626151175701,0.15138283,D3,0.7688194787848566
Earth,รักแรกพบ,44.96,149.5176991214824,0.23077771,D3,0.6862470064940519
Earth,รักแรกพบ,44.97,151.281478414729,0.10228755,D♯3,0.5167821233647487
Earth,รักแรกพบ,44.98,150.43750572858931,0.30005413,D3,0.5800707853561762
Earth,รักแรกพบ,44.99,145.8098824165725,0.50717604,D3,0.8790197526430221
Earth,รักแรกพบ,45.0,142.72919309144245,0.7218089,D3,0.5093230715839245
Earth,รักแรกพบ,45.01,139.53960344061568,0.7861519,C♯3,0.8819466200336621
Earth,รักแรกพบ,45.02,137.2924529255047,0.8446793,C♯3,0.8369855739565689
Earth,รักแรกพบ,45.03,134.23399974797067,0.87753457,C3,0.5530406776386769
Earth,รักแรกพบ,45.04,132.61536984544597,0.8703005,C3,0.7630663990688438
Earth,รักแรกพบ,45.05,131.52248716782714,0.9058558,C3,0.9063284457443372
Earth,รักแรกพบ,45.06,130.7436802517605,0.8901058,C3,0.9908522674852972
Earth,รักแรกพบ,45.07,131.26308756941896,0.8685112,C3,0.9405070008943823
Earth,รักแรกพบ,45.08,132.24166123164966,0.8660249,C3,0.8119212475395474
Earth,รักแรกพบ,45.09,132.21044016775443,0.8577256,C3,0.816009017599124
Earth,รักแรกพบ,45.1,131.80680557136736,0.83304065,C3,0.8689439309311944
Earth,รักแรกพบ,45.11,130.83567725397788,0.8117027,C3,0.996970292311763
Earth,รักแรกพบ,45.12,128.33179593567291,0.6772518,C3,0.6685016577683311
Earth,รักแรกพบ,45.13,125.57911531241945,0.503156,B2,0.7068836384962183
Earth,รักแรกพบ,45.14,123.35791112576334,0.3470298,B2,0.9841606043277313
Earth,รักแรกพบ,45.15,127.40509194914877,0.18383944,C3,0.543032975454746
Earth,รักแรกพบ,45.16,132.49280184495422,0.43401194,C3,0.779074499426006
Earth,รักแรกพบ,45.17,135.85676346837144,0.65184736,C♯3,0.6549943975800615
Earth,รักแรกพบ,45.18,136.85485740416587,0.7877309,C♯3,0.7817174111023041
Earth,รักแรกพบ,45.19,137.73060957132526,0.8786715,C♯3,0.8921483911371613
Earth,รักแรกพบ,45.2,137.09537603189366,0.8604926,C♯3,0.8121166657058214
Earth,รักแรกพบ,45.21,135.34673138470959,0.80262375,C♯3,0.5898782787189648
Earth,รักแรกพบ,45.22,132.8980243103695,0.85642415,C3,0.7262063965664095
Earth,รักแรกพบ,45.23,131.37188102530908,0.887453,C3,0.9261641320118843
Earth,รักแรกพบ,45.24,130.25531358812808,0.8883699,C3,0.9260644328047887
Earth,รักแรกพบ,45.25,129.31225707595237,0.86902523,C3,0.8002660733541069
Earth,รักแรกพบ,45.26,128.65576412208713,0.8153315,C3,0.7121508563613737
Earth,รักแรกพบ,45.27,128.2863287346932,0.86342955,C3,0.6623669104759006
Earth,รักแรกพบ,45.28,127.84611108619853,0.83456016,C3,0.6028570308968816
Earth,รักแรกพบ,45.29,127.54115696259908,0.805092,C3,0.5615121966664963
Earth,รักแรกพบ,45.3,127.2210734848769,0.81718147,C3,0.5180096958616545
Earth,รักแรกพบ,45.31,127.17256487192971,0.8226523,C3,0.5114073481011145
